"ORF","Kcode","ORF_alias","contig","Bin"
"ORF6777","KO00270","ORF6777","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6777","KO00330","ORF6777","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6783","K00970","ORF6783","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6785","K00970","ORF6785","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6786","K00300","ORF6786","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6791","K00550","ORF6791","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6792","K00030","ORF6792","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6792","KO00983","ORF6792","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6792","KO00230","ORF6792","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6792","KO00240","ORF6792","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6796","K00330","ORF6796","NODE_3_length_234240_cov_1366.17","Bin1"
"ORF6819","K00230","ORF6819","NODE_406_length_3357_cov_1.97683","Bin8"
"ORF6819","KO00240","ORF6819","NODE_406_length_3357_cov_1.97683","Bin8"
"ORF6819","KO00760","ORF6819","NODE_406_length_3357_cov_1.97683","Bin8"
"ORF6836","K00710","ORF6836","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6836","KO00620","ORF6836","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6836","KO00010","ORF6836","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6836","KO00020","ORF6836","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6837","K00220","ORF6837","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6837","KO00330","ORF6837","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6844","K00730","ORF6844","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6846","K00970","ORF6846","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6849","K00860","ORF6849","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","K00520","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO00500","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO04658","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO04660","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO05235","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO00010","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6850","KO00030","ORF6850","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6853","K00471","ORF6853","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6853","KO00550","ORF6853","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6855","K00030","ORF6855","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6855","KO00230","ORF6855","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6855","KO00520","ORF6855","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6864","K04658","ORF6864","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6864","KO04660","ORF6864","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6864","KO05235","ORF6864","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6866","K00230","ORF6866","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6866","KO00983","ORF6866","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6873","K00620","ORF6873","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6874","K00620","ORF6874","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6875","K00770","ORF6875","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6877","K00970","ORF6877","NODE_40_length_73645_cov_9.06443","Bin8"
"ORF6890","K00240","ORF6890","NODE_411_length_3335_cov_1.94874","Bin8"
"ORF6890","KO00983","ORF6890","NODE_411_length_3335_cov_1.94874","Bin8"
"ORF6905","K00400","ORF6905","NODE_415_length_3321_cov_1.50185","Bin8"
"ORF6912","K00640","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6912","KO00010","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6912","KO00620","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6912","KO00630","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6912","KO00680","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6912","KO00720","ORF6912","NODE_417_length_3305_cov_1.77633","Bin8"
"ORF6920","K00720","ORF6920","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6920","KO00660","ORF6920","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6920","KO00020","ORF6920","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6920","KO00640","ORF6920","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6922","K00380","ORF6922","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6922","KO00630","ORF6922","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6936","K00910","ORF6936","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6941","K00290","ORF6941","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6942","K00290","ORF6942","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6945","K00620","ORF6945","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6945","KO00680","ORF6945","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6945","KO00720","ORF6945","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6947","K00500","ORF6947","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6955","K00970","ORF6955","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6959","K00561","ORF6959","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6960","K00561","ORF6960","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6961","K00561","ORF6961","NODE_41_length_73591_cov_232.93","Bin7"
"ORF6970","K00790","ORF6970","NODE_420_length_3273_cov_1.9102","Bin8"
"ORF6985","K00750","ORF6985","NODE_423_length_3211_cov_1.52521","Bin8"
"ORF6998","K00400","ORF6998","NODE_426_length_3185_cov_1.81306","Bin8"
"ORF7005","K00650","ORF7005","NODE_428_length_3174_cov_1.6826","Bin8"
"ORF7005","KO00620","ORF7005","NODE_428_length_3174_cov_1.6826","Bin8"
"ORF7005","KO00010","ORF7005","NODE_428_length_3174_cov_1.6826","Bin8"
"ORF7005","KO00020","ORF7005","NODE_428_length_3174_cov_1.6826","Bin8"
"ORF7017","K00860","ORF7017","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7029","K00450","ORF7029","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7029","KO00970","ORF7029","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7030","K00450","ORF7030","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7031","K00550","ORF7031","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7032","K00670","ORF7032","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7032","KO00720","ORF7032","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7035","K00760","ORF7035","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","K00740","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","KO00230","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","KO00240","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","KO00500","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","KO00760","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7046","KO00770","ORF7046","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7048","K00564","ORF7048","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7051","K00770","ORF7051","NODE_42_length_73430_cov_6.99984","Bin8"
"ORF7055","K00780","ORF7055","NODE_430_length_3169_cov_55.7904","Bin8"
"ORF7063","K00550","ORF7063","NODE_432_length_3165_cov_1.95304","Bin8"
"ORF7070","K00521","ORF7070","NODE_435_length_3140_cov_1.92262","Bin8"
"ORF7070","KO00562","ORF7070","NODE_435_length_3140_cov_1.92262","Bin8"
"ORF7100","K00010","ORF7100","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7100","KO00230","ORF7100","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7100","KO00620","ORF7100","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7101","K00052","ORF7101","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7101","KO00030","ORF7101","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7101","KO00051","ORF7101","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7101","KO00680","ORF7101","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7101","KO00010","ORF7101","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7112","K00520","ORF7112","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7112","KO00550","ORF7112","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7114","K00640","ORF7114","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7114","KO00620","ORF7114","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7114","KO00010","ORF7114","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7114","KO00270","ORF7114","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7131","K00750","ORF7131","NODE_43_length_71093_cov_8.47512","Bin8"
"ORF7139","K00010","ORF7139","NODE_440_length_3103_cov_1.47819","Bin8"
"ORF7139","KO00260","ORF7139","NODE_440_length_3103_cov_1.47819","Bin8"
"ORF7139","KO00680","ORF7139","NODE_440_length_3103_cov_1.47819","Bin8"
"ORF7151","K00480","ORF7151","NODE_443_length_3067_cov_98.8829","Bin6"
"ORF7155","K00970","ORF7155","NODE_445_length_3055_cov_2.02888","Bin8"
"ORF7175","K00910","ORF7175","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7175","KO00720","ORF7175","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7175","KO00633","ORF7175","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7175","KO00680","ORF7175","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7177","K00270","ORF7177","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7177","KO00450","ORF7177","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7182","K00860","ORF7182","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7194","K00500","ORF7194","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7199","K00500","ORF7199","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7200","K00500","ORF7200","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7204","K00970","ORF7204","NODE_44_length_68201_cov_1565.45","Bin1"
"ORF7227","K00471","ORF7227","NODE_455_length_2988_cov_1316.9","Bin2"
"ORF7234","K00190","ORF7234","NODE_458_length_2972_cov_1.55026","Bin8"
"ORF7234","KO00195","ORF7234","NODE_458_length_2972_cov_1.55026","Bin8"
"ORF7240","K00550","ORF7240","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7251","K00790","ORF7251","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7253","K00480","ORF7253","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7259","K00520","ORF7259","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7259","KO00550","ORF7259","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7272","K00300","ORF7272","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7278","K00860","ORF7278","NODE_45_length_65599_cov_291.271","Bin7"
"ORF7286","K00480","ORF7286","NODE_461_length_2948_cov_2.12887","Bin8"
"ORF7292","K00230","ORF7292","NODE_463_length_2942_cov_52.2321","Bin6"
"ORF7292","KO00983","ORF7292","NODE_463_length_2942_cov_52.2321","Bin6"
"ORF7317","K00550","ORF7317","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7322","K00970","ORF7322","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7324","K00240","ORF7324","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7324","KO00670","ORF7324","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7324","KO00790","ORF7324","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7338","K00260","ORF7338","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7338","KO00400","ORF7338","NODE_46_length_60672_cov_1506.36","Bin1"
"ORF7348","K00760","ORF7348","NODE_471_length_2906_cov_1.87911","Bin8"
"ORF7367","K00564","ORF7367","NODE_476_length_2829_cov_1.47747","Bin8"
"ORF7377","K00220","ORF7377","NODE_47_length_59210_cov_288.15","Bin7"
"ORF7377","KO00250","ORF7377","NODE_47_length_59210_cov_288.15","Bin7"
"ORF7377","KO00230","ORF7377","NODE_47_length_59210_cov_288.15","Bin7"
"ORF7383","K00190","ORF7383","NODE_47_length_59210_cov_288.15","Bin7"
"ORF7383","KO00195","ORF7383","NODE_47_length_59210_cov_288.15","Bin7"
"ORF7417","K00230","ORF7417","NODE_486_length_2752_cov_62.3757","Bin6"
"ORF7417","KO00983","ORF7417","NODE_486_length_2752_cov_62.3757","Bin6"
"ORF7424","K00534","ORF7424","NODE_487_length_2748_cov_3.51554","Bin8"
"ORF7428","K00480","ORF7428","NODE_489_length_2742_cov_1.83265","Bin8"
"ORF7433","K00300","ORF7433","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7451","K00640","ORF7451","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7452","K00640","ORF7452","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7454","K00860","ORF7454","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7457","K00760","ORF7457","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7459","K00260","ORF7459","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7469","K00620","ORF7469","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7469","KO00710","ORF7469","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7469","KO00720","ORF7469","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7471","K00640","ORF7471","NODE_48_length_58559_cov_287.879","Bin7"
"ORF7473","K00750","ORF7473","NODE_490_length_2741_cov_1.9985","Bin8"
"ORF7476","K00290","ORF7476","NODE_491_length_2737_cov_1.56955","Bin8"
"ORF7492","K00030","ORF7492","NODE_495_length_2712_cov_56.0869","Bin8"
"ORF7495","K00680","ORF7495","NODE_495_length_2712_cov_56.0869","Bin8"
"ORF7503","K00860","ORF7503","NODE_498_length_2705_cov_1.26674","Bin8"
"ORF7505","K00330","ORF7505","NODE_499_length_2698_cov_1.84319","Bin8"
"ORF7506","K00330","ORF7506","NODE_499_length_2698_cov_1.84319","Bin8"
"ORF7508","K00970","ORF7508","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7510","K00480","ORF7510","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7512","K00260","ORF7512","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7512","KO00400","ORF7512","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7513","K00260","ORF7513","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7513","KO00400","ORF7513","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7514","K00620","ORF7514","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7515","K00400","ORF7515","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7515","KO00405","ORF7515","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7519","K00010","ORF7519","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7519","KO00260","ORF7519","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7519","KO00680","ORF7519","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7525","K00290","ORF7525","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7525","KO00770","ORF7525","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7533","K00030","ORF7533","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7533","KO00040","ORF7533","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7533","KO00710","ORF7533","NODE_49_length_57903_cov_282.049","Bin7"
"ORF7553","K00790","ORF7553","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7576","K00550","ORF7576","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7580","K00780","ORF7580","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7589","K00450","ORF7589","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7594","K00561","ORF7594","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7594","KO00061","ORF7594","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7602","K00010","ORF7602","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7602","KO00710","ORF7602","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","K00010","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","KO00562","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","KO00680","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","KO00260","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","KO00710","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7603","KO00051","ORF7603","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7609","K00473","ORF7609","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7609","KO00550","ORF7609","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7619","K00520","ORF7619","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7620","K00520","ORF7620","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7623","K00195","ORF7623","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7624","K00260","ORF7624","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7624","KO00270","ORF7624","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7625","K00330","ORF7625","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7630","K00550","ORF7630","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7633","K00760","ORF7633","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7635","K00473","ORF7635","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7635","KO00550","ORF7635","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7651","K00340","ORF7651","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7651","KO00670","ORF7651","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7667","K00730","ORF7667","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7668","K00730","ORF7668","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7675","K00550","ORF7675","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7677","K00620","ORF7677","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7708","K00230","ORF7708","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7716","K00240","ORF7716","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7717","K00750","ORF7717","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7719","K00640","ORF7719","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7723","K00562","ORF7723","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7725","K00562","ORF7725","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7726","K00562","ORF7726","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7727","K00040","ORF7727","NODE_4_length_233309_cov_7.77363","Bin8"
"ORF7734","K00400","ORF7734","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7735","K00300","ORF7735","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7735","KO00270","ORF7735","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7735","KO00260","ORF7735","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7735","KO00261","ORF7735","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7737","K00400","ORF7737","NODE_500_length_2692_cov_2.00803","Bin8"
"ORF7738","K00521","ORF7738","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7738","KO00523","ORF7738","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7738","KO00525","ORF7738","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7739","K00521","ORF7739","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7739","KO00523","ORF7739","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7739","KO00525","ORF7739","NODE_501_length_2673_cov_1.57935","Bin8"
"ORF7743","K00220","ORF7743","NODE_502_length_2672_cov_2.06898","Bin8"
"ORF7743","KO00250","ORF7743","NODE_502_length_2672_cov_2.06898","Bin8"
"ORF7749","K00240","ORF7749","NODE_504_length_2670_cov_1.6128","Bin8"
"ORF7755","K00908","ORF7755","NODE_507_length_2657_cov_34.4124","Bin8"
"ORF7755","KO00970","ORF7755","NODE_507_length_2657_cov_34.4124","Bin8"
"ORF7756","K00790","ORF7756","NODE_508_length_2642_cov_1.50955","Bin8"
"ORF7761","K00860","ORF7761","NODE_509_length_2611_cov_2.02013","Bin8"
"ORF7763","K00260","ORF7763","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7763","KO00564","ORF7763","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7770","K00680","ORF7770","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7777","K00471","ORF7777","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7786","K00260","ORF7786","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7786","KO00270","ORF7786","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7805","K00564","ORF7805","NODE_50_length_57844_cov_83.5566","Bin7"
"ORF7813","K00561","ORF7813","NODE_512_length_2593_cov_5.66176","Bin8"
"ORF7813","KO00564","ORF7813","NODE_512_length_2593_cov_5.66176","Bin8"
"ORF7813","KO04070","ORF7813","NODE_512_length_2593_cov_5.66176","Bin8"
"ORF7816","K00240","ORF7816","NODE_514_length_2575_cov_1.56845","Bin8"
"ORF7816","KO00250","ORF7816","NODE_514_length_2575_cov_1.56845","Bin8"
"ORF7822","K00564","ORF7822","NODE_517_length_2550_cov_2.0926","Bin8"
"ORF7829","K00480","ORF7829","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7835","K00520","ORF7835","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7852","K00480","ORF7852","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7853","K00450","ORF7853","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7856","K00030","ORF7856","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7861","K00473","ORF7861","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7861","KO00550","ORF7861","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7863","K00970","ORF7863","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7863","KO00471","ORF7863","NODE_51_length_56058_cov_1521.85","Bin1"
"ORF7874","K00790","ORF7874","NODE_520_length_2528_cov_1.65361","Bin8"
"ORF7881","K00740","ORF7881","NODE_523_length_2510_cov_1.93465","Bin8"
"ORF7888","K00680","ORF7888","NODE_527_length_2494_cov_2.15887","Bin8"
"ORF7901","K00550","ORF7901","NODE_52_length_55807_cov_1473.92","Bin1"
"ORF7925","K00620","ORF7925","NODE_52_length_55807_cov_1473.92","Bin1"
"ORF7925","KO00627","ORF7925","NODE_52_length_55807_cov_1473.92","Bin1"
"ORF7941","K00750","ORF7941","NODE_534_length_2457_cov_1.41555","Bin8"
"ORF7941","KO00471","ORF7941","NODE_534_length_2457_cov_1.41555","Bin8"
"ORF7941","KO00220","ORF7941","NODE_534_length_2457_cov_1.41555","Bin8"
"ORF7941","KO00250","ORF7941","NODE_534_length_2457_cov_1.41555","Bin8"
"ORF7962","K00550","ORF7962","NODE_53_length_55300_cov_1554.17","Bin1"
"ORF7963","K00550","ORF7963","NODE_53_length_55300_cov_1554.17","Bin1"
"ORF7984","K00240","ORF7984","NODE_53_length_55300_cov_1554.17","Bin1"
"ORF8000","K00240","ORF8000","NODE_541_length_2431_cov_64.469","Bin6"
"ORF8014","K00051","ORF8014","NODE_549_length_2385_cov_27.5134","Bin8"
"ORF8014","KO00520","ORF8014","NODE_549_length_2385_cov_27.5134","Bin8"
"ORF8016","K00230","ORF8016","NODE_54_length_52599_cov_264.395","Bin7"
"ORF8016","KO00250","ORF8016","NODE_54_length_52599_cov_264.395","Bin7"
"ORF8017","K00230","ORF8017","NODE_54_length_52599_cov_264.395","Bin7"
