target_id	t2A__length	t2A__eff_length	t2A__est_counts	t2A__tpm	t2B__length	t2B__eff_length	t2B__est_counts	t2B__tpm	t2C__length	t2C__eff_length	t2C__est_counts	t2C__tpm	t4A__length	t4A__eff_length	t4A__est_counts	t4A__tpm	t4B__length	t4B__eff_length	t4B__est_counts	t4B__tpm	t4C__length	t4C__eff_length	t4C__est_counts	t4C__tpm	t6A__length	t6A__eff_length	t6A__est_counts	t6A__tpm	t6B__length	t6B__eff_length	t6B__est_counts	t6B__tpm	t6C__length	t6C__eff_length	t6C__est_counts	t6C__tpm
NODE_365_length_3789_cov_77.7381_2150_3789_-	1635	1511.39	2	0.142958	1635	1502.96	1	0.162229	1635	1436.23	0	0	1635	1578.52	2	0.249552	1635	1576.99	1	0.111212	1635	1584.74	1	0.117402	1635	1480.62	1	0.259264	1635	1430.18	0	0	1635	1434.57	0	0
NODE_366_length_3762_cov_1.99104_1811_3022_-	1203	987.255	0	0	1203	1903	1	0.128126	1203	1868.96	6	1.3395	1203	1899.12	7	0.725986	1203	1945.67	4	0.360556	1203	1938.05	2	0.191999	1203	1814.18	1	0.211596	1203	998.177	0	0	1203	1888.18	2	0.50312
NODE_366_length_3762_cov_1.99104_1_1737_-	1737	3028.98	5	0.178332	1737	3039.79	4	0.320844	1737	3048.36	1	0.136876	1737	3200.11	1	0.0615485	1737	3182.54	2	0.110214	1737	3154.34	3	0.176949	1737	1519.41	0	0	1737	2998.76	2	0.243676	1737	3048.21	2	0.311652
NODE_366_length_3762_cov_1.99104_3118_3381_+	261	88.6718	0	0	261	93.9482	2	5.19061	261	95.8624	0	0	261	180.882	3	3.26669	261	178.746	1	0.981172	261	89.4182	0	0	261	86.5469	0	0	261	89.9138	0	0	261	91.3264	0	0
NODE_366_length_3762_cov_1.99104_3487_3762_-	273	96.4553	0	0	273	102.342	0	0	273	175.397	2	4.75774	273	191.695	1	1.02748	273	103.326	0	0	273	97.7448	0	0	273	94.6985	0	0	273	98.5812	0	0	273	100.021	0	0
NODE_367_length_3758_cov_1.71611_73_3758_-	3675	6138.25	12	0.2112	3675	6115.34	19	0.757548	3675	6087.31	12	0.822522	3675	3477.58	0	0	3675	6370.07	1	0.027532	3675	6337.81	3	0.0880676	3675	5940.01	1	0.0646248	3675	3470.18	0	0	3675	3474.57	0	0
NODE_368_length_3745_cov_1.87186_1_3222_+	3216	4982.83	8	0.173448	3216	4947.5	7	0.344976	3216	4916.26	4	0.339482	3216	5253.17	4	0.149976	3216	5244.46	7	0.234088	3216	5229.64	4	0.142306	3216	4893.65	5	0.392214	3216	5029.55	3	0.21793	3216	5073.13	1	0.0936288
NODE_368_length_3745_cov_1.87186_3298_3745_-	444	350.412	5	1.54151	444	364.897	18	12.0276	444	386.523	4	4.31794	444	384.098	2	1.02558	444	369.798	6	2.84557	444	359.182	6	3.10793	444	325.941	5	5.88866	444	337.34	6	6.49843	444	343.498	7	9.67967
NODE_369_length_3743_cov_3.90235_1401_2573_+	1167	987.509	2	0.218799	1167	976.308	1	0.249741	1167	968.231	0	0	1167	1021.47	5	0.964108	1167	1022.05	15	2.57395	1167	1020.61	8	1.45836	1167	953.84	6	2.41469	1167	981.954	6	2.23246	1167	975.082	9	4.38417
NODE_369_length_3743_cov_3.90235_1_105_+	102	2.52041	0	0	102	2.41571	0	0	102	2.52511	0	0	102	2.68224	0	0	102	2.51783	0	0	102	2.77691	0	0	102	2.53363	0	0	102	2.58125	0	0	102	2.73941	0	0
NODE_369_length_3743_cov_3.90235_2588_2875_-	285	104.672	1	1.03211	285	111.32	1	2.19029	285	113.575	0	0	285	114.594	1	1.71878	285	111.929	2	3.1338	285	106.419	1	1.74829	285	103.159	1	3.72116	285	107.474	0	0	285	109.137	3	13.0568
NODE_369_length_3743_cov_3.90235_293_1357_+	1062	846.255	0	0	1062	856.06	0	0	1062	863.231	0	0	1062	864.575	0	0	1062	962.126	1	0.182285	1062	850.299	0	0	1062	844.408	0	0	1062	959.529	1	0.380773	1062	861.568	0	0
NODE_369_length_3743_cov_3.90235_2942_3743_-	798	677.575	5	0.797203	798	668.48	3	1.09423	798	647.467	3	1.93328	798	741.143	3	0.797263	798	721.2	14	3.40451	798	723.721	5	1.28538	798	675.031	8	4.54938	798	716.571	2	1.01975	798	704.379	3	2.02302
NODE_36_length_85238_cov_1433.46_11783_12469_+	684	352.018	556	170.634	684	352.233	527	364.802	684	362.289	225	259.131	684	393.987	504	251.96	684	389.967	648	291.427	684	380.247	608	297.489	684	366.906	146	152.751	684	379.392	101	97.2653	684	385.741	67	82.502
NODE_36_length_85238_cov_1433.46_12551_13135_+	582	318.328	943	320.031	582	313.7	602	467.907	582	317.535	327	429.682	582	340.278	618	357.715	582	333.94	794	416.998	582	330.294	848	477.671	582	318.913	103	123.98	582	331.641	130	143.219	582	335.138	105	148.817
NODE_36_length_85238_cov_1433.46_13226_14913_+	1683	1348.7	121	9.69227	1683	1345.35	36	6.52445	1683	1364.02	22	6.72968	1683	1448.04	26	3.53651	1683	1437.99	24	2.92711	1683	1450.08	57	7.31337	1683	1397.96	3	0.823785	1683	1418.15	8	2.06107	1683	1442.23	9	2.96411
NODE_36_length_85238_cov_1433.46_1468_3137_+	1662	1243.14	299	25.984	1662	1227.11	232	46.0978	1662	1222.73	79	26.958	1662	1329.03	111	16.4502	1662	1312.57	222	29.6628	1662	1309.4	205	29.1283	1662	1247.97	21	6.45954	1662	1313.91	8	2.22458	1662	1322.9	13	4.6677
NODE_36_length_85238_cov_1433.46_15120_16127_+	1005	772.544	971	135.785	1005	790.291	863	266.257	1005	781.083	411	219.552	1005	841.61	702	164.289	1005	827.002	881	186.832	1005	821.739	866	196.073	1005	805.095	62	29.5618	1005	842.735	49	21.2437	1005	844.183	26	14.6293
NODE_36_length_85238_cov_1433.46_16192_17400_-	1206	1151.42	8956	840.303	1206	1168.08	6028	1258.28	1206	1151.22	4208	1525.14	1206	1192.27	7917	1307.88	1206	1205.53	8756	1273.83	1206	1193.85	7370	1148.56	1206	1134.77	545	184.364	1206	1172.24	814	253.707	1206	1177.49	549	221.463
NODE_36_length_85238_cov_1433.46_17627_18493_+	864	582.192	477	88.5133	864	575.233	263	111.478	864	585.937	108	76.9067	864	616.434	258	82.4357	864	613.093	294	84.1014	864	612.171	230	69.902	864	590.727	69	44.8382	864	609.441	70	41.9653	864	616.499	44	33.9005
NODE_36_length_85238_cov_1433.46_18525_18879_+	351	153.907	218	153.022	351	191.363	148	188.573	351	167	71	177.392	351	206.521	147	140.196	351	199.783	169	148.358	351	203.087	99	90.6958	351	153.972	54	134.629	351	160.446	50	113.859	351	163.152	28	81.5179
NODE_36_length_85238_cov_1433.46_19109_21638_+	2520	2353.41	2432	111.641	2520	2347.37	1203	124.957	2520	2328.76	410	73.46	2520	2438.13	1145	92.4977	2520	2433.37	1352	97.4431	2520	2447.06	1152	87.5876	2520	2366.01	385	62.4641	2520	2459.28	310	46.0552	2520	2471.8	163	31.3228
NODE_36_length_85238_cov_1433.46_21743_23278_+	1533	1369.28	1328	104.776	1533	1415.46	579	99.7373	1533	1400.88	212	63.1434	1533	1441.9	515	70.3486	1533	1432.75	723	88.5013	1533	1426.72	503	65.594	1533	1365.54	378	106.261	1533	1436.29	214	54.4372	1533	1425.12	111	36.9962
NODE_36_length_85238_cov_1433.46_23462_24902_+	1437	903.01	1373	164.261	1437	913.303	1085	289.662	1437	877.909	568	269.955	1437	924.442	1328	282.944	1437	926.344	1431	270.925	1437	945.47	1436	282.579	1437	896.267	90	38.5471	1437	912.938	101	40.4208	1437	908.703	67	35.0218
NODE_36_length_85238_cov_1433.46_25000_26466_+	1464	1146.92	10748	1012.4	1464	1138.43	4085	874.913	1464	1149.41	2088	757.964	1464	1269.91	1723	267.237	1464	1245.34	2775	390.803	1464	1235.93	2694	405.543	1464	1219.96	246	77.4062	1464	1280.65	177	50.4974	1464	1300.54	126	46.0187
NODE_36_length_85238_cov_1433.46_26607_29050_+	2436	1941.25	2838	157.938	2436	1936.4	1104	139.012	2436	1919.08	517	112.406	2436	2074.98	2259	214.43	2436	2068.16	2233	189.36	2436	2067.17	2017	181.537	2436	2012.31	614	117.128	2436	2095.92	723	126.034	2436	2108.36	484	109.04
NODE_36_length_85238_cov_1433.46_29064_29608_-	537	323.126	82	27.4157	537	333.344	32	23.4064	537	339.816	12	14.7343	537	212.814	65	60.1582	537	333.356	47	24.7271	537	327.665	56	31.7975	537	322.366	13	15.4803	537	219.093	15	25.0142	537	224.104	7	14.8366
NODE_36_length_85238_cov_1433.46_29856_30260_+	399	258.791	59	24.6297	399	277.29	10	8.79312	399	292.813	14	19.9494	399	279.465	22	15.5052	399	259.523	34	22.9766	399	263.628	48	33.8754	399	226.594	28	47.4346	399	237.36	10	15.3928	399	243.033	11	21.4987
NODE_36_length_85238_cov_1433.46_300_762_-	456	228.465	1155	546.157	456	253.015	349	336.323	456	238.699	150	262.2	456	264.256	782	582.861	456	251.873	597	415.695	456	248.9	492	367.768	456	220.293	120	209.106	456	243.129	181	271.998	456	247.536	121	232.184
NODE_36_length_85238_cov_1433.46_30365_30572_-	201	52.0054	522	1084.37	201	53.9424	121	546.93	201	55.2813	88	664.196	201	55.5202	411	1458.05	201	55.0624	357	1137.09	201	51.91	413	1480.24	201	48.9925	54	423.107	201	51.4493	93	660.431	201	51.9435	53	484.653
NODE_36_length_85238_cov_1433.46_30790_32874_+	2082	2162.31	497	24.831	2082	2202.22	319	35.3188	2082	2232.71	100	18.6878	2082	2302.97	356	30.447	2082	2287.23	429	32.895	2082	2259.75	280	23.0533	2082	2166.57	148	26.2225	2082	2228.09	140	22.9572	2082	2261.89	81	17.0098
NODE_36_length_85238_cov_1433.46_32889_33521_+	630	420.217	383	98.4648	630	410.362	224	133.094	630	420.682	92	91.2486	630	446.904	325	143.236	630	433.612	323	130.642	630	431.594	275	118.547	630	406.473	62	58.5526	630	423.516	61	52.6241	630	429.238	44	48.69
NODE_36_length_85238_cov_1433.46_3322_4662_+	1335	1247.49	1659	143.67	1335	1229.85	1070	212.133	1335	1217.48	374	128.175	1335	1267.29	680	105.686	1335	1276.54	919	126.26	1335	1278.92	933	135.729	1335	1223.23	188	58.998	1335	1229.03	149	44.2944	1335	1225.8	114	44.1746
NODE_36_length_85238_cov_1433.46_33560_34506_+	942	659.734	1490	243.991	942	666.863	794	290.309	942	654.172	292	186.244	942	714.781	1020	281.067	942	703.926	1114	277.55	942	708.947	956	250.887	942	673.178	252	143.7	942	712.525	239	122.552	942	713.528	137	91.2002
NODE_36_length_85238_cov_1433.46_34529_37430_-	2889	2713.26	1775	70.6747	2889	2716.49	864	77.5501	2889	2680.54	542	84.3662	2889	2826.86	2001	139.42	2889	2834.45	1695	104.878	2889	2838.63	1531	100.346	2889	2719.2	687	96.9842	2889	2773.37	843	111.056	2889	2783.58	487	83.1019
NODE_36_length_85238_cov_1433.46_37542_38265_-	717	501.366	16	3.44763	717	511.225	2	0.953882	717	228.508	9	16.4336	717	231.51	23	19.5677	717	214.883	22	17.9558	717	218.824	25	21.2559	717	499.558	6	4.61054	717	233.07	1	1.56761	717	247.56	2	3.83738
NODE_36_length_85238_cov_1433.46_38397_40403_-	2004	2294.8	77	3.62495	2004	2289.23	79	8.41423	2004	2249.2	41	7.60585	2004	2319.7	37	3.14162	2004	2332.01	49	3.68508	2004	2330.54	69	5.50841	2004	2208.98	47	8.16757	2004	2242.01	22	3.58516	2004	2269.98	19	3.97574
NODE_36_length_85238_cov_1433.46_40665_43251_-	2580	2512.61	850	36.5468	2580	2562.48	480	45.6729	2580	2494.67	190	31.7785	2580	2610.34	287	21.6555	2580	2638.86	407	27.0496	2580	2644.25	347	24.4153	2580	2500.25	184	28.2501	2580	2578.21	104	14.738	2580	2577.38	59	10.8732
NODE_36_length_85238_cov_1433.46_43478_45299_+	1818	1368.28	987	77.9291	1818	1356.86	661	118.78	1818	1380.04	222	67.1201	1818	1472.63	762	101.917	1818	1452.15	877	105.918	1818	1454.12	819	104.789	1818	1396.84	55	15.1148	1818	1433.69	53	13.5066	1818	1443.53	27	8.88434
NODE_36_length_85238_cov_1433.46_45516_49976_+	4455	3700.41	10360	302.459	4455	3682.84	4406	291.701	4455	3670.32	1608	182.799	4455	3830.93	2287	117.583	4455	3846.71	3951	180.136	4455	3870.76	3288	158.041	4455	3732.63	949	97.5972	4455	3809.97	620	59.4558	4455	3849.75	347	42.8137
NODE_36_length_85238_cov_1433.46_50227_53845_+	3615	3372.68	8204	262.789	3615	3378.36	1273	91.8754	3615	3354.23	464	57.7187	3615	3579.28	1258	69.2258	3615	3565.51	1460	71.8148	3615	3561.02	1518	79.3107	3615	3434	379	42.3667	3615	3541.02	366	37.7639	3615	3575.38	213	28.2972
NODE_36_length_85238_cov_1433.46_5191_6824_+	1629	1479.95	2299	167.821	1629	1476.17	905	149.483	1629	1444.84	366	105.695	1629	1568.14	626	78.627	1629	1560.76	929	104.391	1629	1554.65	804	96.2183	1629	1465.92	282	73.8458	1629	1525.24	155	37.1293	1629	1523.85	112	34.9111
NODE_36_length_85238_cov_1433.46_53925_54146_+	219	62.4487	292	505.145	219	65.3431	157	585.837	219	66.8648	58	361.928	219	67.2705	227	664.636	219	66.1876	221	585.596	219	62.2494	201	600.752	219	59.4904	65	419.423	219	61.8978	63	371.869	219	62.8722	48	362.634
NODE_36_length_85238_cov_1433.46_54168_54365_+	195	48.6338	2038	4527.12	195	50.307	938	4546.23	195	51.5399	432	3497.29	195	51.8395	1595	6060.13	195	51.4623	1448	4934.71	195	48.6751	1517	5798.46	195	45.8252	631	5285.8	195	48.195	692	5246	195	48.4985	518	5073.26
NODE_36_length_85238_cov_1433.46_54451_55425_+	972	807.199	3065	410.21	972	802.37	1725	524.194	972	803.48	641	332.87	972	884.584	1139	253.61	972	868.622	1854	374.336	972	857.759	1370	297.159	972	820.902	636	297.408	972	859.812	353	150.001	972	875.299	213	115.587
NODE_36_length_85238_cov_1433.46_55547_55963_+	414	207.386	428	222.956	414	217.995	278	310.939	414	202.751	74	152.286	414	218.559	160	144.19	414	208.725	247	207.542	414	212.214	212	185.864	414	207.729	76	140.444	414	201.675	57	103.263	414	212.723	36	80.3847
NODE_36_length_85238_cov_1433.46_55995_56537_+	540	222.015	832	404.853	540	221.809	330	362.754	540	226.431	141	259.822	540	246.883	298	237.743	540	233.297	460	345.805	540	234.212	414	328.871	540	232.124	132	218.293	540	238.659	127	194.424	540	243.033	77	150.492
NODE_36_length_85238_cov_1433.46_56943_63328_+	6378	5798.7	7002	130.451	6378	5775.79	4858	205.08	6378	5695.46	2197	160.951	6378	6062.72	10898	354.048	6378	6070.25	19395	560.358	6378	6107	15977	486.745	6378	5871.47	8030	524.994	6378	6026.58	6714	407.038	6378	6039.01	4697	369.437
NODE_36_length_85238_cov_1433.46_63485_63657_+	168	34.0417	2	6.34709	168	34.7461	1	7.01732	168	35.6176	3	35.1438	168	35.7762	3	16.5162	168	35.6959	3	14.7396	168	34.3087	1	5.42288	168	31.9322	1	12.0215	168	33.4623	0	0	168	34.1683	0	0
NODE_36_length_85238_cov_1433.46_63662_64320_-	651	262.826	149	61.2456	651	253.539	58	55.7776	651	268.152	32	49.7921	651	284.85	186	128.611	651	262.242	161	107.673	651	263.562	192	135.535	651	263.885	36	52.3689	651	276.893	75	98.9631	651	289.25	19	31.2008
NODE_36_length_85238_cov_1433.46_64363_64626_-	261	88.6718	12	14.6202	261	93.9482	0	0	261	95.8624	1	4.35255	261	96.4296	0	0	261	94.6503	1	1.85294	261	89.4182	1	2.08069	261	86.5469	1	4.43542	261	89.9138	0	0	261	91.3264	1	5.20104
NODE_36_length_85238_cov_1433.46_64633_64734_+	99	1	0	0	99	1.032	0	0	99	1.3399	0	0	99	1.62874	0	0	99	1.38922	0	0	99	1.82857	0	0	99	1.07627	0	0	99	1.44444	0	0	99	1.85965	0	0
NODE_36_length_85238_cov_1433.46_64959_67550_+	2589	2473.53	1058	46.2088	2589	2444.13	693	69.1331	2589	2426.13	298	51.25	2589	2554.81	842	64.9137	2589	2573.95	986	67.1831	2589	2583.85	934	67.2533	2589	2469.08	337	52.3938	2589	2493.65	347	50.8415	2589	2509.64	167	31.6075
NODE_36_length_85238_cov_1433.46_67726_68887_+	1158	913.014	1940	229.552	1158	927.529	748	196.631	1158	895.183	261	121.652	1158	962.38	335	68.5616	1158	960.978	398	72.636	1158	980.176	447	84.8473	1158	941.472	110	44.8509	1158	968.394	75	28.2965	1158	980.77	29	14.0448
NODE_36_length_85238_cov_1433.46_69053_69169_+	114	8.04053	0	0	114	7.88759	0	0	114	8.18282	0	0	114	8.06622	0	0	114	8.0114	0	0	114	8.15287	0	0	114	7.91709	0	0	114	8.10454	0	0	114	7.95333	0	0
NODE_36_length_85238_cov_1433.46_69182_70638_+	1452	1419.51	3933	299.324	1452	1425.96	1578	269.822	1452	1421.33	779	228.684	1452	1485.39	769	101.969	1452	1470.85	1310	156.201	1452	1480.04	1157	145.444	1452	1443.12	149	39.6343	1452	1486	80	19.6696	1452	1531.15	68	21.0949
NODE_36_length_85238_cov_1433.46_6991_8238_-	1245	1224.04	170	15.0041	1245	1216.87	132	26.4488	1245	1198.06	34	11.8411	1245	1244.2	113	17.8884	1245	1259.69	98	13.6441	1245	1262.07	98	14.4469	1245	1179.07	32	10.4183	1245	1191.84	29	8.89009	1245	1208.06	14	5.50458
NODE_36_length_85238_cov_1433.46_70717_71238_+	519	455.939	549	130.083	519	499.011	290	141.698	519	486.526	139	119.207	519	466.983	170	71.7019	519	483.485	218	79.078	519	488.425	159	60.5667	519	418.187	31	28.4562	519	458.587	12	9.56058	519	463.799	7	7.16894
NODE_36_length_85238_cov_1433.46_71289_72771_+	1479	1415.25	980	74.8081	1479	1450.32	537	90.2791	1479	1463.83	297	84.6561	1479	1555.92	268	33.9259	1479	1540.01	525	59.7885	1479	1515.37	328	40.2708	1479	1421.47	43	11.6122	1479	1504.12	20	4.85816	1479	1523.33	19	5.92443
NODE_36_length_85238_cov_1433.46_72848_74493_+	1641	1693.24	3558	227.009	1641	1714.95	2109	299.849	1641	1693.5	818	201.54	1641	1783.58	765	84.4797	1641	1777.84	1579	155.766	1641	1784.36	1570	163.701	1641	1720.73	143	31.9014	1641	1771.42	54	11.1378	1641	1801.78	52	13.7084
NODE_36_length_85238_cov_1433.46_74557_76101_+	1542	1456	1619	120.127	1542	1490.57	1247	203.982	1542	1450.07	441	126.894	1542	1505.2	310	40.5648	1542	1510.91	770	89.3788	1542	1536.56	857	103.768	1542	1422.31	71	19.1623	1542	1466.82	23	5.72896	1542	1468.39	23	7.44
NODE_36_length_85238_cov_1433.46_76126_77385_+	1257	1353.35	1706	136.184	1257	1400.07	1429	248.863	1257	1367.57	610	186.111	1257	1470.77	355	47.5409	1257	1464.11	608	72.8302	1257	1453.37	848	108.556	1257	1356.19	67	18.9644	1257	1448.77	27	6.80908	1257	1440.69	17	5.60487
NODE_36_length_85238_cov_1433.46_77432_78604_-	1170	717.489	824	124.07	1170	710.638	369	126.606	1170	707.333	199	117.387	1170	743.678	517	136.927	1170	741.625	735	173.814	1170	747.662	840	209.03	1170	712.777	79	42.546	1170	731.423	76	37.9638	1170	728.889	41	26.7183
NODE_36_length_85238_cov_1433.46_79178_79273_+	93	94	0	0	93	94	0	0	93	61	0	0	93	92	0	0	93	50	0	0	93	65	0	0	93	94	0	0	93	38	0	0	93	87	0	0
NODE_36_length_85238_cov_1433.46_79295_79756_+	459	248.34	77	33.4966	459	259.102	41	38.5824	459	264.833	12	18.9061	459	266.063	55	40.7156	459	259.667	80	54.0325	459	253.458	70	51.3838	459	248.407	11	16.9986	459	258.289	21	29.7055	459	262.042	7	12.6886
NODE_36_length_85238_cov_1433.46_79905_80525_+	618	409.31	700	184.757	618	420.492	281	162.939	618	424.006	94	92.5012	618	443.332	383	170.158	618	434.939	352	141.937	618	427.566	308	134.024	618	411.192	143	133.499	618	430.596	87	73.82	618	437.728	56	60.7672
NODE_36_length_85238_cov_1433.46_79_263_-	177	38.8795	0	0	177	39.9601	0	0	177	40.894	0	0	177	40.8421	0	0	177	40.8623	0	0	177	38.9179	0	0	177	36.5224	0	0	177	38.1581	0	0	177	38.6794	0	0
NODE_36_length_85238_cov_1433.46_80670_81864_+	1188	1056.73	1207	123.396	1188	1062.6	333	76.4105	1188	1082.61	133	51.259	1188	1092.37	468	84.384	1188	1088.62	594	95.6959	1188	1081.11	533	91.7259	1188	1015.92	278	105.044	1188	1060.7	214	73.7131	1188	1070.97	107	47.4561
NODE_36_length_85238_cov_1433.46_82007_82367_+	357	158.703	428	291.349	357	168.391	218	315.657	357	172.145	58	140.58	357	173.15	205	233.192	357	168.89	196	203.532	357	162.619	187	213.946	357	158.902	52	125.621	357	165.632	74	163.234	357	168.28	29	81.8561
NODE_36_length_85238_cov_1433.46_82484_84961_+	2475	2333.18	11969	554.199	2475	2329.99	5460	571.367	2475	2295.83	2202	400.193	2475	2465.24	2660	212.523	2475	2443.25	4391	315.195	2475	2463.14	3908	295.189	2475	2364.6	1314	213.316	2475	2433.72	771	115.747	2475	2427.14	586	114.68
NODE_36_length_85238_cov_1433.46_8319_9373_-	1047	838.243	1	0.12888	1047	849.463	1	0.287034	1047	857.566	1	0.486546	1047	898.192	1	0.219287	1047	841.171	0	0	1047	887.211	1	0.209704	1047	828.309	1	0.46344	1047	842.177	0	0	1047	846.568	0	0
NODE_36_length_85238_cov_1433.46_9555_9632_+	75	76	0	0	75	76	0	0	75	43	0	0	75	74	0	0	75	32	0	0	75	47	0	0	75	76	0	0	75	20	0	0	75	69	0	0
NODE_36_length_85238_cov_1433.46_9687_11667_+	1974	1843.67	271	15.8797	1974	1843.41	168	22.2211	1974	1825.17	64	14.6308	1974	1920.93	109	11.1763	1974	1918.24	126	11.52	1974	1923.9	135	13.0552	1974	1841.15	50	10.4248	1974	1898.44	30	5.77361	1974	1904.12	24	5.98691
NODE_36_length_85238_cov_1433.46_988_1335_+	345	149.175	2057	1489.68	345	158.421	794	1222.04	345	188.609	327	723.396	345	199.633	972	958.994	345	197.583	753	668.388	345	152.836	576	701.181	345	149.091	185	476.328	345	198.755	240	441.182	345	202.962	154	360.406
NODE_370_length_3727_cov_1.90603_1754_2224_+	468	256.804	0	0	468	498.188	1	0.489422	468	500.819	1	0.833127	468	274.58	0	0	468	267.862	0	0	468	523.236	2	0.711159	468	256.649	0	0	468	266.891	0	0	468	270.594	0	0
NODE_370_length_3727_cov_1.90603_1_603_+	600	550.923	63	12.3539	600	573.952	98	41.632	600	566.258	93	68.5268	600	614.757	36	11.534	600	603.842	17	4.93751	600	582.783	15	4.78871	600	537.811	3	2.1413	600	577.984	3	1.8964	600	579.575	1	0.819552
NODE_370_length_3727_cov_1.90603_2307_3727_+	1419	1203.26	0	0	1419	2232.68	1	0.109207	1419	2245.75	1	0.185793	1419	1221.58	0	0	1419	1213.17	0	0	1419	1207.3	0	0	1419	1201.41	0	0	1419	1214.18	0	0	1419	1218.57	0	0
NODE_370_length_3727_cov_1.90603_708_1739_+	1029	1244.34	2	0.173639	1029	1264.37	5	0.964211	1029	1278.56	8	2.61072	1029	1341.9	1	0.146779	1029	1324.3	1	0.132433	1029	1307.19	2	0.28466	1029	1211.04	1	0.316976	1029	1268.53	2	0.57604	1029	828.568	0	0
NODE_371_length_3713_cov_54.1705_31_3713_+	3681	3465.26	0	0	3681	3475.06	0	0	3681	3482.23	0	0	3681	3483.58	0	0	3681	3475.17	0	0	3681	3469.3	0	0	3681	3463.41	0	0	3681	3476.18	0	0	3681	3480.57	0	0
NODE_372_length_3713_cov_13.2924_1602_3713_+	2109	1893.26	0	0	2109	1903.06	0	0	2109	1910.23	0	0	2109	1911.58	0	0	2109	1903.17	0	0	2109	1897.3	0	0	2109	1891.41	0	0	2109	1904.18	0	0	2109	1908.57	0	0
NODE_372_length_3713_cov_13.2924_1_419_+	414	207.386	0	0	414	217.995	0	0	414	222.974	0	0	414	224.233	0	0	414	218.243	0	0	414	212.214	0	0	414	207.729	0	0	414	216.244	0	0	414	219.633	0	0
NODE_372_length_3713_cov_13.2924_439_543_+	102	2.52041	0	0	102	2.41571	0	0	102	2.52511	0	0	102	2.68224	0	0	102	2.51783	0	0	102	2.77691	0	0	102	2.53363	0	0	102	2.58125	0	0	102	2.73941	0	0
NODE_372_length_3713_cov_13.2924_781_1518_+	735	519.315	0	0	735	529.208	0	0	735	536.321	0	0	735	537.595	0	0	735	529.227	0	0	735	523.446	0	0	735	517.52	0	0	735	530.242	0	0	735	534.645	0	0
NODE_373_length_3713_cov_2.07151_1603_3080_+	1473	1423.45	8	0.607162	1473	1445.79	15	2.52967	1473	1438.26	14	4.06146	1473	1538.69	32	4.0962	1473	1538.68	51	5.81303	1473	1525.97	32	3.90156	1473	1437.89	62	16.552	1473	1514.85	41	9.88867	1473	1521.78	43	13.4216
NODE_373_length_3713_cov_2.07151_1_142_-	141	20.4488	0	0	141	20.6218	0	0	141	21.3371	0	0	141	21.2305	0	0	141	21.3203	1	8.226	141	20.9459	1	8.8825	141	19.4877	0	0	141	20.4317	0	0	141	20.7558	2	45.7696
NODE_373_length_3713_cov_2.07151_291_1597_+	1302	1086.26	0	0	1302	1096.06	0	0	1302	1103.23	0	0	1302	1104.58	0	0	1302	1096.17	0	0	1302	1090.3	0	0	1302	1084.41	0	0	1302	1097.18	0	0	1302	1101.57	0	0
NODE_373_length_3713_cov_2.07151_3123_3545_+	420	286.107	7	2.64318	420	296.924	17	13.9599	420	287.485	27	39.1868	420	318.578	14	8.65555	420	317.227	28	15.48	420	308.63	17	10.2481	420	301.292	17	21.6595	420	307.862	20	23.7355	420	307.7	19	29.33
NODE_373_length_3713_cov_2.07151_3578_3694_+	114	8.04053	0	0	114	7.88759	0	0	114	8.18282	1	50.9905	114	8.06622	2	48.8363	114	8.0114	0	0	114	8.15287	0	0	114	7.91709	0	0	114	8.10454	3	135.244	114	7.95333	5	298.612
NODE_374_length_3684_cov_2.06099_1597_3684_-	2085	3145.01	7	0.240454	2085	3095.09	8	0.630223	2085	3055.05	7	0.956031	2085	3318.37	8	0.474841	2085	3275.3	13	0.696106	2085	3245.74	15	0.859828	2085	2955.31	12	1.55871	2085	3076.14	19	2.25669	2085	3087.89	17	2.61501
NODE_374_length_3684_cov_2.06099_388_1413_+	1023	1078.31	14	1.40262	1023	1063.19	33	7.56801	1023	1074.38	19	7.37886	1023	1161.31	18	3.05286	1023	1148.13	12	1.83304	1023	1124.42	14	2.31651	1023	1054.21	6	2.18479	1023	1104.69	5	1.65369	1023	1113.68	7	2.98555
NODE_375_length_3665_cov_1.53651_1_778_-	777	561.287	0	0	777	571.099	0	0	777	578.279	0	0	777	579.595	0	0	777	571.2	0	0	777	565.364	0	0	777	559.48	0	0	777	572.224	0	0	777	576.608	0	0
NODE_375_length_3665_cov_1.53651_2545_2835_-	288	288.095	2	0.749982	288	285.382	6	5.12628	288	293.518	2	2.84306	288	116.861	0	0	288	114.088	0	0	288	279.073	3	2.00004	288	105.195	0	0	288	109.783	0	0	288	111.426	0	0
NODE_375_length_3665_cov_1.53651_2870_3665_+	795	1151.2	6	0.563061	795	1143.92	12	2.55777	795	1158.73	6	2.16054	795	1255.17	10	1.56921	795	1243.75	8	1.12808	795	1225.88	12	1.82123	795	1135.72	7	2.36599	795	1166.19	4	1.25319	795	1199.46	11	4.35606
